nghb_name;nghb_external_code;city_id
Vista del Sur;310;738
Versalles 1a Sección;311;738
Versalles 2a Sección;312;738
Villas del Pilar 1a Sección;315;738
Providencia;1318;738
Rinconada Santa Mónica;1343;738
Vicente Guerrero;314;738
Villas San Antonio;1123;738
Villa Capri;1182;738
Paseos de Santa Mónica;1353;738
Rancho Santa Mónica;313;738
Insurgentes;316;738
Bulevares 2a. Sección;318;738
Bulevares 1a. Sección;317;738
Pilar Blanco INFONAVIT;320;738
Parque Industrial ALTEC;1324;738
Ciudad Industrial;321;738
Vista Alegre;323;738
Plaza Vestir;322;738
Centro SCT Aguascalientes;324;738
Villas de Bonaterra;1036;738
Residencial San Javier;1083;738
Villa Sur;1084;738
Rústicos Calpulli;328;738
San Francisco de los Arteaga;1071;738
Jardines de Casablanca;331;738
Casa Blanca;329;738
Jardines de Casanueva;332;738
San Sebastián;1048;738
Villas de Ajedrez;1021;738
Lomas del Mirador I Sección;1130;738
Misión de Santa Lucía;1185;738
Lomas del Mirador III Sección;1414;738
Solidaridad 4a Sección;337;738
Lomas del Mirador V Sección;1416;738
Hacienda San Marcos;1418;738
Morelos I;334;738
Morelos 2a Sección;335;738
Lomas del Sur;1082;738
Lomas de Vistabella 2a. Sección;1319;738
Lomas del Mirador IV Sección;1415;738
Laureles del Sur;1129;738
Condominio La terraza;1346;738
Emiliano Zapata;333;738
Ladrilleras Los Arellano;1332;738
Valle del Cedazo;1349;738
Lomas de Vistabella;1037;738
Lomas de Nueva York;1114;738
Lomas del Mirador II Sección;1131;738
Paseos de San Antonio;1358;738
Lomas de San Jorge 2a. Sección;1321;738
Lomas del Ajedrez;341;738
Lomas de San Jorge;1038;738
Reencuentro;1127;738
Lomas Altas;1323;738
Mujeres Ilustres;342;738
Periodistas;343;738
Villalta;1176;738
Fundadores;964;738
San Francisco de los Romos Centro;346;748
Campestre San Carlos;344;748
Panamericano;345;748
Hidalgo;350;748
San Juan Bautista;361;748
San Pablo;1348;748
La Margarita;353;748
San Francisco;359;748
La Perla;354;748
Los Cedros;356;748
Residencial del Bosque;157;750
Santa Mónica;158;750
Jardines del Lago;1748;750
Aurora;159;750
Cucapah INFONAVIT;160;750
Monte Alban;161;750
Gomes Farias;164;750
Conjunto Urbano Esperanza;163;750
Santa Cecilia;165;750
Xochicalli;2181;750
Hacienda del Real;1749;750
Hacienda Real;2267;750
Gran Venecia;2445;750
Villa del Rey Tercera Etapa;1750;750
Terrazas del Sol;2474;750
California;1752;750
Paseos de Xochimilco;1751;750
Juventud Deportiva 2000;2169;750
Lago de Xochimilco;2268;750
Residencial Madrid;2397;750
Villa Residencial Venecia 2da Etapa;2437;750
Villa Residencial Venecia;2159;750
Ampliación Xichicalli;2436;750
Residencial Madrid 2a Sección;2483;750
Villa Esperanza 2000;1843;750
El Campanario;2160;750
Paseo las Flores;2262;750
Villa del Rey Segunda Etapa;1754;750
Villa del Rey Primera Etapa;1753;750
Villa del Rey Cuarta Etapa;1755;750
Casa Magna Platino;2264;750
Gran Hacienda;1756;750
Casa Magna;2178;750
Villa del Rey Quinta Etapa;1757;750
Zona Urbana del Ejido Xochimilco;1758;750
Quinta del Rey;2168;750
Residencial Quinta del Rey 2a Etapa;2435;750
Villa Margarita Residencial;2490;750
Quintas del Rey II;2263;750
Villa Lomas Altas;2370;750
Villa Lomas Altas 2a Secc.;2372;750
Quinta Córdoba;2716;750
Buenos Aires;2717;750
Villa Residencial del Prado Segunda Etapa;2808;750
Hacienda del Bosque;2158;750
Villa Residencial del Prado;2167;750
Residencial Quinta del Rey 3era. Etapa;2798;750
Quinta Granada;2491;750
Villa Lomas Altas 3era. Sección;2692;750
Villa las Lomas;2371;750
Quinta Roma;2706;750
Villa del Sol INFONAVIT;166;750
Esperanza 4a Sección;167;750
Privada Coahuila;2447;750
Margaritas;2261;750
Ex Ejido Coahuila;168;750
Las Palmas;169;750
Sanchez Taboada;170;750
Carbajal;171;750
Maestros Federales;173;750
Profesores Federales;174;750
Privada Juárez;2446;750
Lázaro Cárdenas;172;750
Centro SCT Baja California;175;750
Puerta del Sol 2da Etapa;2175;750
Bosque del Sol;2410;750
Verona;2689;750
Misión del Valle;479;750
Hacienda Dorada;1760;750
Puerta del Sol;2176;750
Terrazas del Valle;2479;750
Coral Maya;2714;750
Plutarco Elías Calles;176;750
Mayakhan Residencial;2387;750
Rivera Maya Residencial;2658;750
Palmar de Santa Anita;488;750
Villas del Valle;1761;750
Residencial Segovia;2696;750
Villa del Cedro;2356;750
Sombras Jery;2412;750
Lomas de Abasolo;1763;750
Sevilla;2357;750
Residencial Sevilla 2a Sección;2411;750
La Toscana Residencial;2620;750
Nuevo Amanecer;2801;750
Villas del Palmar;178;750
Saturno;1764;750
Real del Monte;1827;750
Santa Veronica;2266;750
El Sauzal;1769;750
Las Bugambilias Inn;1829;750
La Antigua;2657;750
Los Prados;3;750
San Vizcaíno;1766;750
IMSS Siglo XXI;2453;750
Rancho La Bodega;180;750
Vista del Llano;182;750
Valle Delicias;515;750
Sol de Reyes;2395;750
Santa Lucia;509;750
Misión San Vizcaíno;1765;750
Padre Kino;1767;750
Las Misiones;2455;750
Villa Bonita;518;750
Jardines de La Arboleda;1828;750
Misión de San Carlos;2456;750
Residencial Ibiza;2654;750
Hacienda Málaga;2719;750
La Bodega ISSSTE;179;750
Real del Castillo;181;750
Los Álamos;1768;750
El Maple;2265;750
Justo Sierra;184;750
Justo Sierra;183;750
Xochimilco;185;750
Colorado;1775;750
Privadas Campestre;2753;750
Parque Industrial el Dorado;1774;750
Unión de Residentes Lázaro Cárdenas;1773;750
El Roble;187;750
Emiliano Zapata;189;750
El Ciprés;186;750
El Robledo;188;750
Los Encinos;190;750
Valle de Puebla 2a Sección;2335;750
Huertas del Colorado;2486;750
Visión;1780;750
Unidad Industrial Paccar México;2389;750
Marán;492;750
Cucapa;491;750
Cachanilla;1777;750
Satélite;191;750
Parque Industrial Cucapah;2173;750
El Vigía II;1778;750
Palaco;1781;750
Campestre;192;750
Francisco I Madero;193;750
Leandro Valle;468;750
Ecológicas Campestre;1784;750
Granjas Valle Verde;1783;750
Granjas Santa Cecilia;1782;750
El Dorado;2454;750
Los Naranjos;1786;750
Misión del Ángel;2269;750
Jardines de Calafia;1787;750
Solidaridad Social;1788;750
Popular Leandro Valle;1789;750
Pórticos del Valle;1785;750
Rivera Campestre;1792;750
Laguna Campestre;2162;750
Diego Bustamante;2163;750
Desarrollo Urbano Camino del Sur;2757;750
Solidaridad Social;1790;750
Vista del Valle;2164;750
Nuevo Milenio;2165;750
5 de Julio;2166;750
Lago del Sol Residencial;2451;750
Ladrillera Campestre;1791;750
Coplamar;1149;741
Vista Hermosa;1150;741
Zacatequillas;578;741
Soledad de Abajo;577;741
Soledad de Arriba;579;741
El Durazno;1295;741
La Esperanza (el Salerito);1107;741
El Durazno;574;741
La Punta;575;741
Los Nava;1296;741
El Salero;571;741
Guadalupito;580;741
Santa María de La Paz;581;741
El Refugio de Agua Zarca;572;741
Refugio de Providencia;573;741
San José de Gracia;582;745
El Jocoque;583;745
Cieneguita;584;745
El Toril;585;745
Santa Elena de La Cruz;586;745
Las Amarillas;588;745
Tortugas;589;745
Potrerillo;1249;745
Ciénega de Acarcho;590;745
Boca del Túnel de Potrerillo;591;745
La Congoja;592;745
La Campana;593;745
Bajío de La Tienda;594;745
El Zepo;595;745
Antrialco;596;745
Alamitos;1250;745
Paredes;597;745
San Antonio de los Ríos;598;745
Santa Rosa de Lima;599;745
Presa del Sáuz;600;745
Rancho Viejo;601;745
Potrero de los Lopez;602;745
El Tecongo;603;745
Estancia de San Marcos;604;745
San José;605;745
El Sáuz;606;745
Huijolotes;607;745
Santa Rosa;608;745
El Taray;609;745
Tepezala Centro;611;746
Cholula 2a Sección;1001;746
Comunidad San Rafael;1002;746
Los Arcos;1300;746
Del Socorro;1003;746
Felipe Gonzalez González 2a Sección;1007;746
Felipe Gonzalez González 1a Sección;1006;746
La Cañada;1004;746
Luis Ortega Douglas;1005;746
Cholula 1a Sección;1000;746
El Barranco;619;746
El Chayote;615;746
La Tira;622;746
Las Pilas;616;746
San Rafael;617;746
Los Alamitos;620;746
Ampliación los Hornos (el Lagunazo);1095;746
El Porvenir;623;746
La Luz;621;746
San Antonio;624;746
Mesillas;612;746
Ojo de Agua de los Montes;610;746
El Carmen;625;746
La Victoria;626;746
El Gigante;627;746
El Zorrillo;629;746
Carboneras;618;746
El Águila;630;746
Puerto de La Concepción;631;746
Los Hornos;632;746
El Refugio;633;746
Arroyo Hondo;634;746
El Tepozán;635;746
Caldera;636;746
El Refugio;966;743
San Pedro;1245;743
Gámez Orozco (Puerta de Carboneras);1243;743
Ojo Zarco (la Loma);1096;743
El Rayo;1236;743
Los Lira;1237;743
El Mezquite;972;743
Indeco Anáhuac;1659;750
Constituyentes;20;750
Zacatecas;23;750
Zona Industrial;1660;750
Balbuena;22;750
Los Arcos;24;750
El Vidrio;25;750
Agualeguas;1661;750
Zacatecas;28;750
Del Rastro;27;750
Zona Industrial;1662;750
Nueva;29;750
Segunda Sección;31;750
Primera Sección;30;750
Santa Clara;37;750
Eligio Esquivel;34;750
Fronteriza;35;750
Revolución;36;750
Río Nuevo;39;750
Pueblo Nuevo;38;750
Orizaba;43;750
Baja California;41;750
Orizaba;42;750
Sol del Amanecer;2718;750
Mártires de La Democracia;2379;750
Los Olivos;1663;750
Las Palmeras;1665;750
Las Magdalenas;2578;750
Haciendas Orizaba;1664;750
Sindicalista;1667;750
Desarrollo Urbano Orizaba Sur;2487;750
Palmar de Orizaba;1666;750
Los Faisanes;1668;750
Hacienda de Mexicali;2378;750
Luis Donaldo Colosio;476;750
San Miguel 2da Etapa;2375;750
Real del Río;1673;750
El Colonial;2604;750
Villas del Paraíso;2806;750
Lucerna;45;750
Mayos;477;750
Carlos Salinas;1671;750
Ladrilleros Santa Isabel;1672;750
Villas Galicia;2659;750
Ampliación Lucerna;46;750
Desarrollo Urbano Ex Ejido Orizaba;1674;750
Oscar Garzón;487;750
San Miguel;2161;750
Villa del Campo;2354;750
Misión de San Antonio;2374;750
Villas Coahuila;2605;750
Aztecas;1670;750
Cachanilla;1677;750
Misión de San Diego de Alcalá;2350;750
Misión de San Francisco Javier;2353;750
San Martín Caballero;2373;750
Misión de San Ignacio;2376;750
Real del Río Residencial 2da Sección;2377;750
San Clemente;1679;750
Los Milagros;1680;750
El Angel;2368;750
La Luna;47;750
San Jacinto;1681;750
El Paraíso;2494;750
Torremolinos;2683;750
El Coloso;1678;750
Los Viñedos;2369;750
El Coloso II;2795;750
Valle de las Misiones;2493;750
Misión Viejo;2703;750
Ampliación Refugio;1683;750
Valle de los Ángeles;2794;750
El Refugio;1682;750
Santa Lorena;508;750
Nuevo Santa Lucia;1688;750
Centinela;1691;750
Las Reinas;2380;750
La Estrella;48;750
El Sauce;2381;750
San José;1687;750
Santa Isabel;49;750
San Carlos;505;750
Gabriela Mistral;1684;750
San Pablo;1689;750
Santa Catarina;1836;750
Popular Centinela;1690;750
Parcela 36;52;750
Condominio Esperanza Agrícola;2694;750
Esperanza;50;750
Loma Linda;51;750
Bordo Wisteria;53;750
Bellavista;54;750
San Isidro;58;750
Cachanilla;2791;750
Villas California;523;750
Jabonera;2434;750
Héctor Corella;55;750
Eguia;56;750
Pasadina;57;750
Zona Industrial;1692;750
Villas del Sol;1694;750
Mexicali Tianguis;2793;750
Barrio Álamo;1693;750
CCI Ejidatarios;1698;750
Orizaba;59;750
Gasca;457;750
Ejido Orizaba;2738;750
Santa Bárbara;2355;750
San Luis;60;750
Municipio Libre;1696;750
Simental;61;750
Popular Nacionalistas;62;750
Militar;63;750
27 de Septiembre;64;750
Electricistas;65;750
Martha Welch;66;750
Universitario;67;750
Villafontana;68;750
Francisco Zarco;1700;750
El Porvenir;1699;750
El Papago INFONAVIT;70;750
Solidaridad INFONAVIT II;1702;750
Ampliación Progreso;2796;750
Solidaridad Virreyes;2098;750
Misión Virreyes;480;750
Residencial San Francisco;2655;750
Las Palomas;71;750
Solidaridad INFONAVIT;1701;750
Puesta de Sol Residencial;2384;750
Mediterráneo;478;750
Progreso;494;750
INFONAVIT;72;750
Residencial San Andrés;2383;750
Santo Niño;1705;750
Ampliación Popular Santo Niño;1706;750
Viñas del Sol;2472;750
Real Virreyes;2382;750
Huertas de La Progreso;74;750
Granjas Virreyes;73;750
Cuauhtémoc Sur;76;750
Cuauhtémoc Norte;75;750
Estatutos Jurídicos;1707;750
Prolongación Alamitos;1708;750
Felipe Ángeles;2156;750
Pimsa I;78;750
Alamitos;77;750
Residencial Argentina;503;750
Sonora;80;750
San Gabriel;79;750
Alameda;81;750
Las Hadas;82;750
Andalucía;83;750
Compuertas;84;750
Residencial Hípico;85;750
Armando Gutiérrez;1710;750
Josefa Ortiz de Domínguez;91;750
Flores Magón;92;750
Corregidora;86;750
Ojo Zarco;970;743
Estación de Garabato;1248;743
Los Corrales (Los Corrales Blancos);1240;743
Las Animas;971;743
El Pilar;1246;743
San Agustín de Los Puentes;1244;743
Emiliano Zapata;968;743
El Pedernal Segundo;1239;743
El Gigante;973;743
Los Contreras;1247;743
Campestre San Carlos;1412;743
El Garabato;974;743
Estancia de Mosqueira;1241;743
Santiago;965;743
Canal Grande;1333;743
El Canal;1334;743
Ampliación Ejido Garabato;1242;743
San Luis de Letras;969;743
Puerta del Milagro;967;743
Secadora Miguel Alemán;1238;743
Zona Centro;926;743
Jardines de Pabellón;928;743
Subdivisión Haciendas de Pabellón;1142;743
FOVISSSTE;927;743
Barrio Industrial;1235;743
Villas de Pabellón;930;743
Trojes de San Pedro;1136;743
Francisco Villa;929;743
Palo Alto;932;743
Carboneras;931;743
Cosmos;934;743
Popular;935;743
5 de Mayo;933;743
Progreso Sur;937;743
Plutarco Elias Calles;936;743
Valle del Vivero;1192;743
Subdivisión Villa de Guadalupe;1329;743
Valle del Vivero II;1401;743
Vergel del Valle;1141;743
La Quesería de Los Serna;1328;743
Progreso Norte;938;743
La Loma (Tanque de Las Palmitas);1311;739
El Rascón (La Loma);1312;739
El Tule;649;739
La Esperanza;650;739
Villa Juárez;651;739
Viudas de Poniente;653;739
Charco Azul;654;739
Amarillas de Esparza;655;739
Jilotepec;656;739
La Dichosa;657;739
Asientos Centro;658;739
Santa Cruz;1299;739
De Peñitas 1a Sección;990;739
Los Tepetates;991;739
Del CECYTE;1297;739
De Guadalupe;993;739
INFONAVIT;994;739
Juventud;1298;739
Del Tepozán;995;739
De Peñitas 2a Sección;992;739
Real Minero;1148;739
Alvarado;1305;739
Sector de Producción No. 3;1308;739
Sector de Producción No. 2;1309;739
Bimbaletes Atlas;664;739
Bimbaletes Aguascalientes;661;739
Crisóstomos;665;739
La Divina Providencia;1304;739
Los Torres;1306;739
Sociedad Los Posada;1307;739
Guadalupe de Atlas;659;739
San Gil;667;739
Plutarco Elias Calles;668;739
Ciénega Grande;669;739
Jarillas;663;739
Noria del Borrego;660;739
Gómez Portugal;671;739
Pino Suárez (Rancho Viejo);672;739
Berrendos;673;739
Clavellinas;674;739
Molinos;675;739
Los Encinos;676;739
Lázaro Cárdenas;677;739
La Gloria;678;739
Villa Mediterranea;2593;750
Hidalgo;194;750
Des. Urbanos Zacatecas II;1794;750
Zona Industrial;1793;750
Granjas Nuevas;195;750
Ignacio Allende;1795;750
Nueva 18 de Marzo;197;750
Haro Barnet;196;750
Francisco I Madero;1796;750
Sesvania;2749;750
Las Californias;200;750
Venustiano Carranza;201;750
Solidaridad Mexicali;1797;750
Bugambilias;202;750
Huertas del Sol;1800;750
Valle del Pedregal 5a Sección;2418;750
Bugambilias;1799;750
Residencial del Río;2439;750
La Condesa;2820;750
Predio Bugambilias;207;750
Villas del Colorado;524;750
Casa Blanca;1830;750
Monarcas Residencial;2422;750
Monarcas Residencial 2a Sección;2423;750
Valle del Puebla 3a Sección;2425;750
Pedregal Turquesa;2475;750
Mexicali II;205;750
Villa Florida;208;750
Villa Flor;520;750
Valle del Colorado;1801;750
El Sahuaro;1805;750
Valle del Pedregal;2271;750
Cantera Residencial;2653;750
Valle de Puebla Séptima Sección;2752;750
Las Aves;204;750
Unidad Pioneros;498;750
Pimsa III;1802;750
Villas del Colorado;1804;750
Los Balcones;1831;750
Praderas del Sol;2272;750
Valle del Puebla;2273;750
Valle del Pedregal 7a Sección;2416;750
Valle del Pedregal 4a Sección;2419;750
Santa Fe;2274;750
Villa Toledo;2414;750
Valle de Puebla 6a Sección;2476;750
Villa del Roble;2588;750
Sol de Puebla;2726;750
Villa de Cortés;2758;750
Nelson;206;750
Villa Verde;209;750
Hacienda del Sol;1803;750
Santa Sofía;2270;750
Valle del Pedregal 6a Sección;2417;750
Valle del Pedregal 3a Sección;2420;750
Valle del Puebla 4a Sección;2424;750
Valle del Puebla 5a Sección;2426;750
Victoria Residencial;2619;750
Parajes de Puebla;2754;750
Central de Abastos de Mexicali;2802;750
Valle de Puebla Octava Sección;2809;750
El Cóndor;203;750
Villa Florida;521;750
Ladrillera;2415;750
Valle del Pedregal 2a Sección;2421;750
Mirasol;213;750
Frontera;210;750
Mexicali;212;750
Santa Cruz;1832;750
González Ortega Norte;211;750
El Vigía;214;750
González Ortega;215;750
El Vigía;216;750
Pimsa II;1807;750
Santa Rosa;1833;750
Raza;218;750
González Ortega Poniente 1;217;750
1 de Mayo;227;750
Los Laureles;1811;750
Hacienda del Río;2413;750
San Esteban;2652;750
Elizaura;219;750
Los Álamos;223;750
Nuevo Mexicali;224;750
Paseos del Sol;226;750
Valle Dorado;229;750
Tavizan Silva;1810;750
Orquídea;225;750
Centro Comercial Nuevo Mexicali;2803;750
Casas Eternas;1835;750
Mexicali del Sol;1809;750
Vivienda Magisterial;1834;750
Eucaliptos;220;750
González Ortega Poniente 2;221;750
Punta de Estrella;1808;750
La Enramada;2830;750
González Ortega Poniente 3;222;750
Valle del Sol;228;750
Villas de La República;1812;750
Centro Comercial Río Mexicali;2179;750
Tecate Centro;230;751
Romero;234;751
Espinoza;232;751
Prohogar;233;751
Esteban Cantú;235;751
Pliego;236;751
1 de Mayo;239;751
Aldrete;237;751
Industrial;238;751
Arroyo Residencial;2061;751
Libertad;2085;751
Tecate;2550;751
Andalucía;2086;751
Sandoval;2548;751
San José;2547;751
Bella Vista;240;751
Paseo del Águila Rancho Eseorial;2122;751
Encanto Sur;242;751
El Refugio;243;751
Chávez;241;751
Carreño;2062;751
Escorial;2496;751
Palmillas;2555;751
Rancho Santa Fe;2120;751
Laderas de Tecate;2546;751
Lomitas del Cuchuma;2639;751
Rancho Gandul;2121;751
Encanto Norte;244;751
La Hacienda;245;751
Colinas de Cuchuma;246;751
Solidaridad;2640;751
Ampliación Colinas de Cuchuma;2641;751
Moderna;249;751
González;2553;751
Federal;248;751
Downey;247;751
Zorrilla;250;751
INFONAVIT Canaima;2556;751
Francisco Villa;2094;751
Rincón Tecate;2096;751
Rincón Tecate 3a Etapa;2117;751
Trece Ayuntamiento;2095;751
Rinconada Escudero;2687;751
Escudero;2558;751
Rincón Tecate 2a Sección;2118;751
Santa Anita;2119;751
Las Torres;2544;751
Santa Anita;2116;751
El Tepeyac;2767;751
Lomas de Santa Anita;2084;751
Ilusión;2768;751
Lomas de Santa Fe;2087;751
Jardines del Pedregal;2091;751
Morelos;2067;751
Valencia;253;751
El Pedregal;2064;751
San Fernando;252;751
La Viñita;251;751
Emiliano Zapata;2068;751
Miguel Alemán;2090;751
Cerro Azul;2126;751
INFONAVIT Industrial;2554;751
Guajardo;255;751
Militar;256;751
Cuauhtémoc Este;254;751
El Mirador;2572;751
Ampliación Descanso;2560;751
Luis Donaldo Colosio;2088;751
Valle Verde;2551;751
Popular Emiliano Zapata;2060;751
La Sierra;2124;751
El Yaqui;2549;751
Cucapah;2065;751
Jardines del Río;2089;751
FOVISSSTE;2559;751
Fundadores;2125;751
El Descanso;257;751
Terrazas del Río;2552;751
Las Huertas;258;751
Benito Juárez;259;751
Braulio Maldonado;260;751
La Bondad;2092;751
INFONAVIT Loma Alta;2557;751
Residencial San Jorge;2093;751
Loma Alta II;262;751
San Jorge;2063;751
Loma Alta;261;751
Maclovio Herrera;2123;751
El Mirador;2545;751
Moctezuma;2543;751
Salamandra;2766;751
Paraíso;263;751
Lázaro Cárdenas;264;751
Alfonso Garzón;2541;751
El Dorado;265;751
Rancho Viejo;266;751
Valle de las Palmas;267;751
Luis Echeverría Álvarez;268;751
El Encinal;269;751
Loma Tova;2566;751
Chula Vista;2576;751
Nueva Hindú Sección Cafetalera;2573;751
Nueva Hindú Sección Encinos;2574;751
Felipe Ángeles;2565;751
Nueva Hindú Sección Cerro Azul;2575;751
Los Compadres;2564;751
La Rumorosa;270;751
Baja California;2568;751
Jacume;271;751
San Francisco;272;751
CERESO El Hongo;2561;751
La Puerta;273;751
Tanama;274;751
San Pablo;2114;751
Villa Artesanal Lic. Milton Castellano;2127;751
Hacienda Tecate;2567;751
Neji;2562;751
